name,price,bedroom_count,bathroom_count,price_per_m2,type,land_area,building_area,interior,floor_count,parking_spaces,construction_date,listing_date,latitude,longitude,map_link,developer,url_link
Dijual rmh komplek walikota sukapura,1300000000,3,2,10.833.333,Rumah Dijual,150,120,,,,,2022-07-04,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rmh-komplek-walikota-sukapura-oleh-lanny-gunawan-19310894
"Rumah 3 lantai siap huni luas 8x15 120m2 type 4KT di Perum Karyawan Pelindo II, Imperial Gading",2750000000,4,3,22.916.667,Rumah Dijual,240,120,,,2,,2022-07-04,,,,,https://www.rumah.com/listing-properti/dijual-rumah-3-lantai-siap-huni-luas-8x15-120m2-type-4kt-di-perum-karyawan-pelindo-ii-imperial-gading-oleh-devi-alexandra-19662948
Rumah di rorotan kirana luas 6x17 Type 2KT Cluster Royal Pines Jakarta Utara,950000000,2,1,9.313.725,Rumah Dijual,51,102,,,,,2022-07-04,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-di-rorotan-kirana-luas-6x17-type-2kt-cluster-royal-pines-jakarta-utara-oleh-devi-alexandra-19842153
Rumah di nusa kirana luas 124m2 type 3KT Rorotan Jakarta Utara,1190000000,3,1,9.596.774,Rumah Dijual,89,124,,,1,,2022-07-04,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-di-nusa-kirana-luas-124m2-type-3kt-rorotan-jakarta-utara-oleh-devi-alexandra-19923239
Rumah cluster nusa kirana luas 162m2 type allora 3KT Rorotan Jakarta Utara,1490000000,3,1,9.197.531,Rumah Dijual,112,162,,,,,2022-07-04,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-cluster-nusa-kirana-luas-162m2-type-allora-3kt-rorotan-jakarta-utara-oleh-devi-alexandra-19926622
Dijual runah bekasi utara dekat jakarta,1500000,4,2,19.231,Rumah Dijual,97,78,Tak Berperabot,,,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-runah-bekasi-utara-dekat-jakarta-oleh-budhi-rahayu-20289845
Dijual Rumah di Sukapura Kelapa Gading,1450000000,2,2,22.307.692,Rumah Dijual,100,65,,,1,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-sukapura-kelapa-gading-oleh-hanna-19879217
"Dijual CEPAT Rumah mewah baru renovasi, Imperial gading pelindo (007)",3300000000,4,3,27.500.000,Rumah Dijual,220,120,Sebagian,,1,,2022-07-03,-6.159812,106.923563,"https://maps.google.com/maps?ll=-6.159812,106.923563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-baru-renovasi-imperial-gading-pelindo-007-oleh-yayat-20273795
"Dijual CEPAT Rumah mewah baru renovasi, Imperial gading pelindo (007)",3300000000,4,3,27.500.000,Rumah Dijual,220,120,Sebagian,,1,,2022-07-03,-6.159812,106.923563,"https://maps.google.com/maps?ll=-6.159812,106.923563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-baru-renovasi-imperial-gading-pelindo-007-oleh-lastri-20273612
"Dijual CEPAT Rumah mewah baru renovasi, Imperial gading pelindo (007)",3300000000,4,3,27.500.000,Rumah Dijual,220,120,Sebagian,,1,,2022-07-03,-6.159812,106.923563,"https://maps.google.com/maps?ll=-6.159812,106.923563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-baru-renovasi-imperial-gading-pelindo-007-oleh-nancy-20273582
"Dijual CEPAT Rumah mewah baru renovasi, Imperial gading pelindo (007)",3300000000,4,3,27.500.000,Rumah Dijual,220,120,Sebagian,,1,,2022-07-03,-6.159812,106.923563,"https://maps.google.com/maps?ll=-6.159812,106.923563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-baru-renovasi-imperial-gading-pelindo-007-oleh-victoria-20273546
"Dijual CEPAT Rumah mewah baru renovasi, Imperial gading pelindo (007)",3300000000,4,3,27.500.000,Rumah Dijual,220,120,Sebagian,,1,,2022-07-03,-6.159812,106.923563,"https://maps.google.com/maps?ll=-6.159812,106.923563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-baru-renovasi-imperial-gading-pelindo-007-oleh-hellen-20273513
"Dijual CEPAT Rumah mewah baru renovasi, Imperial gading pelindo (007)",3300000000,4,3,27.500.000,Rumah Dijual,220,120,Sebagian,,1,,2022-07-03,-6.159812,106.923563,"https://maps.google.com/maps?ll=-6.159812,106.923563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-baru-renovasi-imperial-gading-pelindo-007-oleh-debbyana-20273467
"Dijual Cepat dan Murah, Rumah Siap Huni, tidak banjir di Sukapura Jakarta Utara",2250000000,4,,25.000.000,Rumah Dijual,120,90,,,,,2022-07-03,,,,,https://www.rumah.com/listing-properti/dijual-dijual-cepat-dan-murah-rumah-siap-huni-tidak-banjir-di-sukapura-jakarta-utara-oleh-riani-hilia-18416075
Hunian 2 Lantai Cantik & Menawan Lokasi Super Strategis hanya 5 Menit Ke Jakarta Islamic Center.,659000000,2,1,12.921.569,Rumah Dijual,40,51,,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-hunian-2-lantai-cantik-menawan-lokasi-super-strategis-hanya-5-menit-ke-jakarta-islamic-center-oleh-yahya-abdullah-20123337
Dijual rumah bekasi utara dekat jakarta,1500000000,4,2,19.230.769,Rumah Dijual,97,78,,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-bekasi-utara-dekat-jakarta-oleh-budhi-rahayu-20241055
Dijual Murah Rumah Imperial Di Gading Pelindo 2 Jakarta Utara,3500000000,4,2,12.681.159,Rumah Dijual,130,276,Sebagian,,1,,2022-06-19,-6.159312,106.923188,"https://maps.google.com/maps?ll=-6.159312,106.923188&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-murah-rumah-imperial-di-gading-pelindo-2-jakarta-utara-oleh-nancy-19720932
Di jual rumah kontrakan daerah cilingcing Jakarta Utara,4000000000,10,10,16.000.000,Rumah Dijual,260,250,,,,,2022-06-19,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-kontrakan-daerah-cilingcing-jakarta-utara-oleh-lina-19928599
Rumah Bagus Baru di Gading Griya Residence Sukapura,1675000000,3,3,2.481.481,Rumah Dijual,110,675,,,,,2022-06-12,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-bagus-baru-di-gading-griya-residence-sukapura-oleh-yelly-saputra-19905958
Kirana Rorotan Jakarta utara,1450000000,4,4,9.477.124,Rumah Dijual,117,153,,,1,,2022-06-12,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-kirana-rorotan-jakarta-utara-oleh-iin-maria-19366560
Malaka raya,1050000000,5,4,9.375.000,Rumah Dijual,250,112,Tak Berperabot,,1,,2022-06-10,-6.104635,106.915202,"https://maps.google.com/maps?ll=-6.104635,106.915202&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-malaka-raya-oleh-aprilia-yansyah-20180436
Rumah tingkat nyaman di sukapura jakut,2250000000,5,2,17.441.860,Rumah Dijual,200,129,,,2,,2022-06-10,,,,,https://www.rumah.com/listing-properti/dijual-rumah-tingkat-nyaman-di-sukapura-jakut-oleh-sri-wahyuni-yuni-18049615
gading griya residence,1675000000,3,3,25.000.000,Rumah Dijual,100,67,Tak Berperabot,,1,,2022-06-10,-6.140062,106.919313,"https://maps.google.com/maps?ll=-6.140062,106.919313&z=18&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-gading-griya-residence-oleh-nita-19238340
"Clincing, Jakarta Utara",1675000000,3,3,25.000.000,Rumah Dijual,90,67,,,,,2022-06-10,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-clincing-jakarta-utara-oleh-obbie-20176751
"Clincing, Jakarta Utara",1675000000,3,3,22.333.333,Rumah Dijual,90,75,,,,,2022-06-10,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-clincing-jakarta-utara-oleh-obbie-20176270
"Clincing, Jakarta Utara",1750000000,3,2,30.701.754,Rumah Dijual,70,57,,,,,2022-06-10,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-clincing-jakarta-utara-oleh-obbie-20175926
"Clincing, Jakarta Utara",1750000000,3,2,30.701.754,Rumah Dijual,70,57,,,,,2022-06-10,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-clincing-jakarta-utara-oleh-obbie-20175662
DiJUAL rumah bagus Dan nyaman di daerah Marunda,900000000,2,3,10.714.286,Rumah Dijual,160,84,,,,,2022-07-09,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-bagus-dan-nyaman-di-daerah-marunda-oleh-ria-20319176
Rumah luas harga kilau di semper jakarta utara (L0507),2500000000,4,2,7.062.147,Rumah Dijual,154,354,Tak Berperabot,,3,,2022-06-26,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-luas-harga-kilau-di-semper-jakarta-utara-l0507-oleh-sri-wahyuni-yuni-19999287
Dijual rumah bagus dan nyaman di daerah Marunda,1050000000,2,3,12.500.000,Rumah Dijual,160,84,,,,,2022-06-26,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-bagus-dan-nyaman-di-daerah-marunda-oleh-ika-20233765
DiJUAL rumah bagus Dan nyaman di daerah Marunda,1050000000,2,3,12.500.000,Rumah Dijual,160,84,,,,,2022-06-26,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-bagus-dan-nyaman-di-daerah-marunda-oleh-obbie-20232061
Rorotan malaka,1100000000,4,3,9.565.217,Rumah Dijual,120,115,Tak Berperabot,,2,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rorotan-malaka-oleh-marlin-wardana-19450754
Rumah baru di Rorotan dekat AEON Mall Jakarta Timur,837000000,3,2,13.950.000,Rumah Dijual,60,60,,,1,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-baru-di-rorotan-dekat-aeon-mall-jakarta-timur-oleh-akhsan-maulana-19770319
Berkonsep Industrial 10 Menit dari Marunda,370000000,2,1,6.166.667,Rumah Dijual,36,60,Sebagian,,1,,2022-07-08,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-berkonsep-industrial-10-menit-dari-marunda-oleh-abdul-roby-19729029
Dijual 1 unit Rumah Mewah siap huni di bukit gading villa Jakarta Utara,25000000000,7,5,49.504.950,Rumah Dijual,490,505,,,,,2022-07-03,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-1-unit-rumah-mewah-siap-huni-di-bukit-gading-villa-jakarta-utara-oleh-s-yanti-20277562
Komp Bea Cukai Sukapura,2500000000,3,2,19.230.769,Rumah Dijual,100,130,Tak Berperabot,,1,,2022-07-03,,,,,https://www.rumah.com/listing-properti/dijual-komp-bea-cukai-sukapura-oleh-agus-prio-17412287
Rumah tinggal ditengah kota Jakarta harga bombastis,2275000000,3,1,9.479.167,Rumah Dijual,100,240,Tak Berperabot,,2,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-tinggal-ditengah-kota-jakarta-harga-bombastis-oleh-handayani-19400682
Jl. Tipar cakung,1200000000,Studio,0,9.160.305,Rumah Dijual,110,131,,,2,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jl-tipar-cakung-oleh-eli-19752707
Rorotan malaka,400000000,2,1,7.272.727,Rumah Dijual,55,55,,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rorotan-malaka-oleh-marlin-wardana-19461851
Jalan rorotan jakarta utara,1600000000,4,2,7.619.048,Rumah Dijual,180,210,,,3,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jalan-rorotan-jakarta-utara-oleh-hafiy-20069782
La Seine,2695350000,3,3,19.818.750,Rumah Dijual,69,136,Tak Berperabot,,2,,2022-06-19,-6.170918,106.959444,"https://maps.google.com/maps?ll=-6.170918,106.959444&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-la-seine-oleh-danny-daniel-5905793
Dijual Sumah Simpang Lima Semper,1300000000,3,1,8.666.667,Rumah Dijual,90,150,Tak Berperabot,,1,,2022-07-09,,,,,https://www.rumah.com/listing-properti/dijual-dijual-sumah-simpang-lima-semper-oleh-lisa-yulianti-c-18937203
Rumah Baru Taman Modern Cakung,2900000000,4,4,14.500.000,Rumah Dijual,180,200,Tak Berperabot,,3,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-baru-taman-modern-cakung-oleh-sessu-19977552
Nusantara Indah,899999999,4,2,9.000.000,Rumah Dijual,150,100,,,,,2022-07-09,-6.157052,106.958059,"https://maps.google.com/maps?ll=-6.157052,106.958059&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-nusantara-indah-oleh-sri-wahyuni-yuni-19264237
Jual Cepat Rumah Brand New Murah Siap Huni Dengan Luas 5x15 Permata Residence Rorotan Jakarta Utara,850000000,2,1,11.333.333,Rumah Dijual,54,75,Tak Berperabot,,1,,2022-07-10,-6.121428,106.947666,"https://maps.google.com/maps?ll=-6.121428,106.947666&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-brand-new-murah-siap-huni-dengan-luas-5x15-permata-residence-rorotan-jakarta-utara-oleh-lolita-18430311
Rumah di rorotan kirana dengan luas 6x17 102m2 Type 2KT Cluster Royal Pines Jakarta Utara,950000000,2,1,9.313.725,Rumah Dijual,51,102,Tak Berperabot,,1,,2022-07-03,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-di-rorotan-kirana-dengan-luas-6x17-102m2-type-2kt-cluster-royal-pines-jakarta-utara-oleh-adi-sanjaya-19853910
Jalan malaka rorotan jakarta utara,652000000,2,1,12.538.462,Rumah Dijual,70,52,Tak Berperabot,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jalan-malaka-rorotan-jakarta-utara-oleh-hafiy-19881261
Dijual ruko 2 unit,1100000000,3,2,16.176.471,Rumah Dijual,120,68,Tak Berperabot,,1,,2022-06-26,,,,,https://www.rumah.com/listing-properti/dijual-dijual-ruko-2-unit-oleh-hafiy-19620842
Jalan malaka jaya jakarta utara,800000000,3,2,8.000.000,Rumah Dijual,150,100,Tak Berperabot,,1,,2022-06-26,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jalan-malaka-jaya-jakarta-utara-oleh-hafiy-19719952
Rorotan,850000000,3,2,14.166.667,Rumah Dijual,90,60,Lengkap,,1,,2022-06-26,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rorotan-oleh-hans-18905354
gading griya lestari,1100000000,2,1,12.222.222,Rumah Dijual,58,90,,,,,2022-06-26,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-gading-griya-lestari-oleh-tiur-20214357
"IMPERIAL GADING SUKAPURA, Jkt Utara : The Atmosphere Of Modern Elegance",3700000000,5,4,18.500.000,Rumah Dijual,144,200,Sebagian,,2,,2022-06-26,,,,,https://www.rumah.com/listing-properti/dijual-imperial-gading-sukapura-jkt-utara-the-atmosphere-of-modern-elegance-oleh-samsul-maarif-18383028
gading griya lestari,1100000000,2,1,12.222.222,Rumah Dijual,58,90,,,,,2022-06-19,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-gading-griya-lestari-oleh-ria-20213919
Cluster Wisteria By Keppel Land Dan Metland Menteng,1900000000,3,3,22.619.048,Rumah Dijual,79,84,Tak Berperabot,,,,2022-06-19,-6.14268,106.939424,"https://maps.google.com/maps?ll=-6.14268,106.939424&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-cluster-wisteria-by-keppel-land-dan-metland-menteng-oleh-irene-dwi-16832284
Rumah murah dan bagus di Semper Barat Jakarta Utara,2600000000,6,3,7.344.633,Rumah Dijual,154,354,Tak Berperabot,,5,,2022-06-19,,,,,https://www.rumah.com/listing-properti/dijual-rumah-murah-dan-bagus-di-semper-barat-jakarta-utara-oleh-prio-purnomo-18808136
Di Jual Rumah di Gading Griya Lestari. Jakarta Utara,1100000000,2,1,12.222.222,Rumah Dijual,58,90,,,,,2022-06-19,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-di-gading-griya-lestari-jakarta-utara-oleh-carmelya-tan-20203462
Minicluster Clincing,440000000,2,1,11.000.000,Rumah Dijual,35,40,Tak Berperabot,,,,2022-06-19,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-minicluster-clincing-oleh-syafitri-indriyani-19062803
Di Jual Rumah di Gading Griya Lestari. Jakarta Utara,1100000000,2,1,12.222.222,Rumah Dijual,58,90,,,1,,2022-06-19,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-di-gading-griya-lestari-jakarta-utara-oleh-yelly-saputra-20190933
Gading griya Lestari,1325000000,2,1,20.384.615,Rumah Dijual,100,65,Tak Berperabot,,1,,2022-06-12,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-gading-griya-lestari-oleh-aina-18386902
Rumah 2 lantai di marunda baru jakarta utara,850000000,3,2,9.659.091,Rumah Dijual,150,88,Tak Berperabot,,1,,2022-06-10,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-marunda-baru-jakarta-utara-oleh-hafiy-19724624
Mutiara Rorotan,1050000000,5,4,9.375.000,Rumah Dijual,250,112,Tak Berperabot,,1,,2022-06-10,-6.15597,106.962331,"https://maps.google.com/maps?ll=-6.15597,106.962331&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-mutiara-rorotan-oleh-ferry-yansyah-20180926
Kelapa gading,828175000,3,2,13.802.917,Rumah Dijual,60,60,Tak Berperabot,,1,,2022-07-09,-6.149187,106.903063,"https://maps.google.com/maps?ll=-6.149187,106.903063&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-kelapa-gading-oleh-widi-ispiono-19703446
"Rumah dijual dibekasi, Cicilan 3jutaan di Segara City",700000000,2,1,17.948.718,Rumah Dijual,75,39,,,1,,2022-07-03,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-dijual-dibekasi-cicilan-3jutaan-di-segara-city-oleh-nay-19722470
"Dijual Rumah di Jln Walet Tipar Selatan, Semper Jakarta Utara",1100000000,3,2,14.285.714,Rumah Dijual,90,77,Tak Berperabot,,1,,2022-06-26,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-jln-walet-tipar-selatan-semper-jakarta-utara-oleh-iqbal-19827718
Jalan kali baru jakarta utara,330000000,2,1,6.600.000,Rumah Dijual,100,50,,,,,2022-06-10,0.7893,113.9213,"https://maps.google.com/maps?ll=0.7893,113.9213&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-jalan-kali-baru-jakarta-utara-oleh-hafiy-19847148
Dijual rumah bagus di Imperial Gading Cluster St Peter,2700000000,3,2,22.131.148,Rumah Dijual,230,122,Lengkap,,1,,2022-07-08,-6.110166,106.944899,"https://maps.google.com/maps?ll=-6.110166,106.944899&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-dijual-rumah-bagus-di-imperial-gading-cluster-st-peter-oleh-meyati-20315796
Rumah Tengah Kota Medan,1200000000,3,2,10.256.410,Rumah Dijual,150,117,Lengkap,,2,,2022-06-26,3.604338,98.663999,"https://maps.google.com/maps?ll=3.604338,98.663999&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-tengah-kota-medan-oleh-mariza-iswa-putri-19774781
Dijual Rumah Perumahan Jakarta Garden City,1650000000,4,3,22.000.000,Rumah Dijual,90,75,Tak Berperabot,,1,,2022-06-19,,,,,https://www.rumah.com/listing-properti/dijual-dijual-rumah-perumahan-jakarta-garden-city-oleh-rini-yusnita-18601495
"Rumah Di Jual Green Garden, Rorotan, Jakarta Utara",3000000000,5,3,20.000.000,Rumah Dijual,250,150,Sebagian,,2,,2022-06-19,-6.157937,106.948563,"https://maps.google.com/maps?ll=-6.157937,106.948563&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-di-jual-green-garden-rorotan-jakarta-utara-oleh-rini-yusnita-18404776
Jakarta Garden City,2900000000,2,3,32.222.222,Rumah Dijual,87,90,,,1,2022-12-01,2022-07-09,-6.178585,106.95334,"https://maps.google.com/maps?ll=-6.178585,106.95334&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",PT Modernland Realty Tbk,https://www.rumah.com/listing-properti/dijual-jakarta-garden-city-oleh-rita-herlina-19891703
Jakarta Garden City,3100000000,4,4,29.523.810,Rumah Dijual,126,105,,,2,2022-12-01,2022-07-09,-6.178585,106.95334,"https://maps.google.com/maps?ll=-6.178585,106.95334&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",PT Modernland Realty Tbk,https://www.rumah.com/listing-properti/dijual-jakarta-garden-city-oleh-rita-herlina-19906830
Jakarta Garden City,3000000000,3,3,26.785.714,Rumah Dijual,105,112,,,2,2022-12-01,2022-07-09,-6.178585,106.95334,"https://maps.google.com/maps?ll=-6.178585,106.95334&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",PT Modernland Realty Tbk,https://www.rumah.com/listing-properti/dijual-jakarta-garden-city-oleh-rita-herlina-19892071
Rumah Dijual Murah di Cluster Shinano Jakarta Garden City,1650000000,3,2,18.333.333,Rumah Dijual,68,90,Tak Berperabot,,2,,2022-07-10,-6.178626,106.953344,"https://maps.google.com/maps?ll=-6.178626,106.953344&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",,https://www.rumah.com/listing-properti/dijual-rumah-dijual-murah-di-cluster-shinano-jakarta-garden-city-oleh-lastri-19669746
Jakarta Garden City,3500000000,3,3,33.333.333,Rumah Dijual,158,105,Tak Berperabot,,2,2022-12-01,2022-07-08,-6.178585,106.95334,"https://maps.google.com/maps?ll=-6.178585,106.95334&z=16&t=m&hl=en-US&gl=US&mapclient=apiv3",PT Modernland Realty Tbk,https://www.rumah.com/listing-properti/dijual-jakarta-garden-city-oleh-aileen-19945385
